Arrival Date,Shipments,"Weight (kg, 0.8 Markdown)",Quantity of Synthetic Product
Week 1,1,11104.8,19919
Week 2,8,135017.6,242194
Week 3,6,107692.8,193178
Week 4,4,71180.8,127684
Week 5,5,93386.4,167516
Week 6,5,87321.6,156636
Week 7,12,196171.2,351891
Week 8,1,4147.2,7439
Week 9,7,134891.2,241966
Week 10,3,59944.8,107529
Week 11,3,55105.6,98849
Week 12,9,168563.2,302366
Week 13,5,84951.2,152384
Week 14,6,87250.4,156509
Week 15,8,115720.0,207577
Week 16,6,108496.8,194621
Week 17,1,7974.4,14304
Week 18,6,111495.2,200000
Week 19,5,63807.2,114457
Week 20,6,74588.0,133794
Week 21,4,38366.4,68820
Week 22,7,82248.0,147535
Week 23,2,19326.4,34667
Week 24,8,76844.8,137842
Week 25,6,58892.8,105640
Week 26,4,62164.0,111509
Week 27,8,98651.2,176958
Week 28,8,105114.4,188552
Week 29,6,79700.8,142965
Week 30,3,51265.6,91959
Week 31,4,78622.4,141033
Week 32,6,101670.4,182376
Week 33,6,82211.2,147469
Week 34,5,69992.0,125551
Week 35,4,53202.4,95433
Week 36,3,36568.8,65597
Week 37,12,180930.4,324549
Week 38,5,75428.8,135302
Week 39,10,116321.6,208656
Week 40,10,106968.8,191879
Week 41,7,105467.2,189186
Week 42,6,89531.2,160599
Week 43,6,85135.2,152714
Week 44,8,118936.8,213346
Week 45,6,100488.0,180253
Week 46,3,54499.2,97760
Week 47,9,107792.8,193354
Week 48,6,77568.8,139141
Week 49,6,78613.6,141015
Week 50,6,40350.4,72378
Week 51,7,89596.0,160715
Week 52,6,80877.6,145077
Week 53,7,86824.8,155744
Week 54,2,26717.6,47925
Week 55,9,100856.8,180915
Week 56,7,127810.4,229266
Week 57,2,4520.8,8108
Week 58,3,39810.4,71411
Week 59,9,119688.8,214694
Week 60,3,34297.6,61522
Week 61,7,96381.6,172887
Week 62,7,70572.8,126591
Week 63,1,10288.0,18454
Week 64,3,33694.4,60439
Week 65,2,16540.8,29670
Week 66,2,24778.4,44447
Week 67,3,28461.6,51053
Week 68,6,48602.4,87181
Week 69,1,6980.0,12520
Week 70,3,30800.8,55250
Week 71,8,93581.6,167864
Week 72,5,55526.4,99603
Week 73,10,125590.4,225281
Week 74,2,42266.4,75817
Week 75,8,106910.4,191774
Week 76,2,24171.2,43357
Week 77,9,101065.6,181289
Week 78,2,32375.2,58074
Week 79,4,54544.0,97840
Week 80,10,130924.8,234850
Week 81,7,70851.2,127090
Week 82,6,57382.4,102931
Week 83,18,182246.4,326907
Week 84,8,91485.6,164105
Week 85,9,134050.4,240458
Week 86,5,69343.2,124386
Week 87,6,48155.2,86379
Week 88,3,53975.2,96820
Week 89,4,42432.0,76113
Week 90,1,9600.0,17220
Week 91,10,129187.2,231734
Week 92,6,50290.4,90209
Week 93,8,83998.4,150673
Week 94,3,30800.0,55248
Week 95,3,36255.2,65033
Week 96,9,177316.8,318071
Week 97,4,88463.2,158684
Week 98,5,39381.6,70640
Week 99,4,71658.4,128541
Week 100,16,308833.6,553982
Week 101,5,60180.0,107950
Week 102,1,4776.8,8568
Week 103,7,106188.8,190480
Week 104,7,137635.2,246890
Week 105,11,184180.8,330381
Week 106,5,87523.2,156999
Week 107,6,112476.0,201759
Week 108,13,281148.8,504324
Week 109,6,99110.4,177782
Week 110,2,25322.4,45422
Week 111,3,33957.6,60913
Week 112,5,86460.8,155093
Week 113,5,53332.0,95666
Week 114,5,104421.6,187311
Week 115,8,114752.0,205841
Week 116,2,32377.6,58078
Week 117,11,209774.4,376291
Week 118,4,65296.0,117127
Week 119,3,24108.8,43245
Week 120,15,251915.2,451883
Week 121,9,161670.4,290003
Week 122,3,74833.6,134236
Week 123,10,247157.6,443349
Week 124,7,194446.4,348797
Week 125,5,49558.4,88897
Week 126,9,183836.8,329765
Week 127,8,135437.6,242945
Week 128,7,112180.8,201229
Week 129,6,125647.2,225385
Week 130,8,153087.2,274606
Week 131,2,39116.0,70166
Week 132,3,54971.2,98607
Week 133,2,28154.4,50503
Week 134,1,25372.8,45514
Week 135,6,61899.2,111033
Week 136,3,42785.6,76748
Week 137,4,53489.6,95949
Week 138,4,98987.2,177563
Week 139,5,80376.0,144178
Week 140,7,91517.6,164163
Week 141,17,370989.6,665480
Week 142,5,115357.6,206928
Week 143,10,142855.2,256253
Week 144,2,20080.8,36020
Week 145,5,85541.6,153443
Week 146,11,149811.2,268727
Week 147,3,63877.6,114583
Week 148,4,77344.8,138741
Week 149,3,52824.0,94755
Week 150,10,203336.8,364745
Week 151,17,407884.8,731661
Week 152,3,85452.8,153286
Week 153,3,35764.8,64153
Week 154,7,90750.4,162786
Week 155,6,74846.4,134257
Week 156,3,30287.2,54329
Week 157,3,31155.2,55886
Week 158,8,101621.6,182287
Week 159,2,22152.8,39737
Week 160,1,10380.8,18621
Week 161,8,69648.0,124931
Week 162,1,7255.2,13014
Week 163,3,45116.8,80930
Week 164,6,37320.8,66944
Week 165,10,124341.6,223041
Week 166,3,23488.8,42134
Week 167,2,12102.4,21708
Week 168,4,22872.0,41026
